"index","type","start","end","text"
"0","cue","00:00:01,800","00:00:04,280","[""You Can't Hold Me Back"" playing]"
"1","cue","00:00:51,240","00:00:55,200","More than a month ago,
we started an important experiment."
"2","cue","00:00:55,280","00:00:57,280","An experiment to find out"
"3","cue","00:00:57,360","00:01:02,360","whether really, really, really,
really hot people could find love too."
"4","cue","00:01:03,120","00:01:04,440","We made it tough for them,"
"5","cue","00:01:05,040","00:01:08,200","banishing them
into a luxurious Spanish villa,"
"6","cue","00:01:08,280","00:01:13,360","away from their regular gyms,
hairdressers, injectable nurses"
"7","cue","00:01:13,440","00:01:17,600","and unable to post
to their legions of Instagram followers."
"8","cue","00:01:18,120","00:01:21,400","Today, I am delighted to report"
"9","cue","00:01:21,480","00:01:27,640","that six young Aussie battlers
have survived these grueling conditions"
"10","cue","00:01:27,720","00:01:29,160","and are ready to prove"
"11","cue","00:01:29,240","00:01:35,680","that really, really, really,
really hot people can indeed find love."
"12","cue","00:01:36,520","00:01:40,200","Tonight, you will decide your winners."
"13","cue","00:01:40,280","00:01:45,160","Tonight, you will decide who wins $50,000."
"14","cue","00:01:45,240","00:01:51,480","Tonight, you are very welcome
to the <i>Love Island Australia</i> grand finale."
"15","cue","00:01:51,560","00:01:53,240","[cheering]"
"16","cue","00:01:57,200","00:01:59,720","Okay, we have a huge night ahead."
"17","cue","00:02:00,480","00:02:03,760","Who wants to meet our final three couples?"
"18","cue","00:02:03,840","00:02:04,880","[cheering, applauding]"
"19","cue","00:02:04,960","00:02:08,479","[Monk] Say hello to Claudia and Austen."
"20","cue","00:02:19,400","00:02:21,120","Madeline and Callum."
"21","cue","00:02:31,120","00:02:33,480","And Phoebe and Mitchell."
"22","cue","00:02:33,560","00:02:35,280","Whoo!"
"23","cue","00:02:35,360","00:02:37,960","[cheering, whooping continue]"
"24","cue","00:02:41,560","00:02:43,320","[song continues]"
"25","cue","00:02:47,760","00:02:51,080","Your <i>Love Island Australia</i>
grand finalists, everyone."
"26","cue","00:02:57,280","00:02:59,480","Now pay attention, Australia."
"27","cue","00:02:59,560","00:03:03,840","Claudia and Austen,
did you ever think you'd get this far?"
"28","cue","00:03:04,360","00:03:06,480","-No. No way.
-God, no. No chance."
"29","cue","00:03:06,560","00:03:08,760","Claudia,
you were voted out the first night."
"30","cue","00:03:08,840","00:03:10,400","-I thought I was a goner.
-Yeah."
"31","cue","00:03:10,480","00:03:12,720","I did not think I was gonna be here.
Are you kidding me?"
"32","cue","00:03:12,800","00:03:15,120","-Now you're in the final.
-I still don't believe it."
"33","cue","00:03:15,200","00:03:16,560","-Yeah.
-I think it's a dream."
"34","cue","00:03:16,640","00:03:19,480","What would you say your highest point
in the villa's been?"
"35","cue","00:03:19,560","00:03:24,640","Um, I think my best point
in the villa, uh, was saying--"
"36","cue","00:03:24,720","00:03:26,320","was doing the bubble bath for Claudia."
"37","cue","00:03:26,400","00:03:28,160","-[Sophie] Ah, yeah.
-And telling her that I loved her."
"38","cue","00:03:28,240","00:03:29,920","And what was your worst?"
"39","cue","00:03:30,640","00:03:32,480","-Probably my ex walking in.
-That's pretty weird."
"40","cue","00:03:32,560","00:03:34,800","-Yeah, I did not expect that.
-Yeah. It's pretty full on."
"41","cue","00:03:34,880","00:03:36,920","-I'd expect my mum to come before him.
-[both laugh]"
"42","cue","00:03:37,000","00:03:39,360","Yeah, that was fun. [chuckles]"
"43","cue","00:03:39,440","00:03:40,760","Madeline and Callum."
"44","cue","00:03:40,840","00:03:43,720","What would you say
your most amazing moment was?"
"45","cue","00:03:43,800","00:03:45,720","Um, for me, it's pretty easy."
"46","cue","00:03:45,800","00:03:48,520","I think I waited most of my journey
in here to find somebody,"
"47","cue","00:03:48,600","00:03:50,880","and Mads was the last bombshell
to come in the villa."
"48","cue","00:03:50,960","00:03:54,200","I walked out to the garden bed here,
and she was just laying on a lounger."
"49","cue","00:03:54,280","00:03:56,680","So that was, like, yeah,
definitely a highlight for me."
"50","cue","00:03:57,280","00:03:58,520","Phoebe and Mitchell."
"51","cue","00:03:59,040","00:04:01,360","At what point did you stop and think,"
"52","cue","00:04:01,440","00:04:03,840","""Hang on a minute.
We could actually win this thing""?"
"53","cue","00:04:04,720","00:04:06,480","-Oh, God. [laughs]
-Um, I haven't thought that yet."
"54","cue","00:04:06,560","00:04:08,400","-[Sophie] You haven't?
-Nah, maybe today."
"55","cue","00:04:08,480","00:04:09,800","-Yeah.
-Maybe today. Yeah."
"56","cue","00:04:09,880","00:04:11,000","It's been pretty crazy."
"57","cue","00:04:11,080","00:04:13,080","What's been your favorite moment in here?"
"58","cue","00:04:13,160","00:04:17,959","My favorite moment was probably
when Mitch asked me to be his girlfriend."
"59","cue","00:04:18,040","00:04:20,360","-[Sophie] Yeah.
-I feel like I didn't expect it at all."
"60","cue","00:04:20,440","00:04:22,680","-Callum was a great distraction.
-[chuckling]"
"61","cue","00:04:22,760","00:04:25,040","And walking down the stairs, and, yeah,"
"62","cue","00:04:25,120","00:04:29,480","having everyone in the villa involved
as well was like a-- made me so happy."
"63","cue","00:04:29,560","00:04:31,280","And what's the worst bit?"
"64","cue","00:04:31,360","00:04:32,360","Any bad bits?"
"65","cue","00:04:32,440","00:04:35,600","-Um, I'm gonna say the nook. [laughs]
-Um, the-- the nook. [laughs]"
"66","cue","00:04:35,680","00:04:37,800","-[Sophie] What happened in the nook?
-[Phoebe] Truth or Dare game."
"67","cue","00:04:37,880","00:04:38,880","Oh, yes, of course."
"68","cue","00:04:38,960","00:04:42,640","-That was probably a low point for me.
-[Sophie] That wasn't great, was it?"
