"index","type","start","end","text"
"0","cue","00:00:07,760","00:00:11,280","[narrator] <i>Previously on </i>
Love Island Australia<i>…</i>"
"1","cue","00:00:15,600","00:00:16,920","<i>Two new bombs.</i>"
"2","cue","00:00:17,000","00:00:19,960","They're both proper sexy.
They've both got banging bodies."
"3","cue","00:00:20,040","00:00:21,520","Now it's <i>Love Island</i> that we're on."
"4","cue","00:00:21,600","00:00:24,560","[narrator] <i>An explosion of drama.</i>"
"5","cue","00:00:24,640","00:00:25,880","The door is, like, open."
"6","cue","00:00:25,960","00:00:27,520","-Good to know.
-[mouthing words] Fuck you."
"7","cue","00:00:27,600","00:00:29,880","If you want to share a bed
with me tonight, just say so."
"8","cue","00:00:29,960","00:00:32,000","Whatever happens, happens. You know?"
"9","cue","00:00:32,600","00:00:37,800","We were watching every single little thing
you boys said on your date."
"10","cue","00:00:37,880","00:00:39,640","My heart sunk to my ass."
"11","cue","00:00:41,480","00:00:42,880","[narrator] <i>And a betrayal…</i>"
"12","cue","00:00:42,960","00:00:44,520","[giggles]"
"13","cue","00:00:45,160","00:00:47,200","[narrator] <i>…no one saw coming.</i>"
"14","cue","00:00:47,280","00:00:48,800","-[crying] I'm gonna vomit.
-It's okay."
"15","cue","00:00:48,880","00:00:51,040","-[Phoebe crying]
-[Stella] It's okay. It's okay."
"16","cue","00:00:55,160","00:00:57,360","[narrator] <i>Tonight…</i>"
"17","cue","00:00:58,120","00:01:00,160","-That was such a dick move.
-[Mitchell] Yeah."
"18","cue","00:01:00,240","00:01:03,240","And I literally would never tolerate
a guy treating me like that."
"19","cue","00:01:03,320","00:01:05,800","-Yeah.
-[narrator] <i>Grab your popcorn.</i>"
"20","cue","00:01:05,880","00:01:08,080","I just don't understand
what went through your head."
"21","cue","00:01:08,160","00:01:10,720","-I don't know.
-You're 24 and 25, right?"
"22","cue","00:01:10,800","00:01:13,120","Like literally <i>Dumb and Dumber.</i>"
"23","cue","00:01:15,040","00:01:16,480","[narrator] <i>Because the drama…</i>"
"24","cue","00:01:16,560","00:01:17,920","Don't go near my man."
"25","cue","00:01:18,000","00:01:20,120","[narrator] <i>…has only just begun.</i>"
"26","cue","00:01:20,200","00:01:22,800","I just feel so unsure about where I stand."
"27","cue","00:01:22,880","00:01:24,520","You were always my number one."
"28","cue","00:01:24,600","00:01:26,720","I'm not going to close myself off
just to Stella."
"29","cue","00:01:26,760","00:01:30,080","-I am gonna get to know you.
-I honestly do not want to look at them."
"30","cue","00:01:30,160","00:01:32,320","-[Stella] I can't tolerate that behavior.
-I can't look at them."
"31","cue","00:01:32,400","00:01:34,600","-You are hurting so many people.
-[Jess] Yeah."
"32","cue","00:01:34,680","00:01:36,760","And what,
just to look like a fucking idiot?"
"33","cue","00:01:57,040","00:01:58,840","What we're gonna do
is play Monopoly, okay?"
"34","cue","00:01:58,920","00:02:00,960","But we don't have the board or the money,
so we're just gonna play"
"35","cue","00:02:01,040","00:02:02,920","-Truth or Dare instead.
-It's gonna get raunchy."
"36","cue","00:02:10,039","00:02:11,039","Dare. [laughs]"
"37","cue","00:02:11,720","00:02:14,880","-Do a three-way kiss.
-[Islanders laugh]"
"38","cue","00:02:17,760","00:02:19,000","[kissing]"
"39","cue","00:02:21,680","00:02:24,680","I dare you, Phoebe,
undo every button on his shirt."
"40","cue","00:02:24,760","00:02:26,040","I want you lick him from up here"
"41","cue","00:02:26,120","00:02:27,920","-and peck him on the cheek.
-No, kiss him."
"42","cue","00:02:28,000","00:02:31,320","-[Phoebe H] Am I undoing his pants?
-[Callum] Yes. Pants too."
"43","cue","00:02:39,560","00:02:41,600","-[giggles]
-Oh, fuck. [laughs]"
"44","cue","00:02:42,840","00:02:43,880","[Phoebe] What the fuck?"
"45","cue","00:02:49,040","00:02:50,600","[laughing]"
"46","cue","00:02:50,680","00:02:52,920","-[crying] I'm gonna vomit.
-It's okay."
"47","cue","00:02:58,440","00:03:00,560","[Phoebe breathing heavily]"
"48","cue","00:03:02,840","00:03:05,200","[crying]"
"49","cue","00:03:15,400","00:03:18,160","[narrator] <i>Trouble in paradise moon.</i>"
"50","cue","00:03:18,240","00:03:20,080","-[Mitchell] Do I need to go do something?
-[Vakoo] No."
"51","cue","00:03:20,160","00:03:23,120","-That was the worst timing.
-I hope that loosens you up a bit, girls."
"52","cue","00:03:23,200","00:03:26,200","I thought he was pretty solid with Phoebe,"
"53","cue","00:03:26,280","00:03:31,880","but I don't know.
He seemed pretty open to Truth or Dare,"
"54","cue","00:03:31,960","00:03:36,240","and, you know,
having his torso licked. [laughs]"
"55","cue","00:03:37,320","00:03:39,920","[Phoebe sobbing]"
"56","cue","00:03:40,000","00:03:41,880","[Stella] It's okay. It's okay."
"57","cue","00:03:43,120","00:03:45,120","-It's all right.
-Deep breaths, let it all out."
"58","cue","00:03:45,200","00:03:47,840","Deep breaths, let it out. Let it out."
"59","cue","00:03:47,920","00:03:49,400","-Let it out.
-[Stella] It's okay."
"60","cue","00:03:51,400","00:03:52,560","It's all right."
"61","cue","00:03:54,120","00:03:57,440","How can he just stand there
and just start pissing himself laughing,"
"62","cue","00:03:57,520","00:03:59,480","look at me and go, ""Oh, fuck, sorry."""
"63","cue","00:03:59,560","00:04:00,520","[Jordan] What?"
"64","cue","00:04:00,600","00:04:04,680","[sobs] Playing this stupid
truth or fucking dare shit."
"65","cue","00:04:04,760","00:04:08,560","They're all fucking making out, and then
she's like, ""Let's walk over there,"""
"66","cue","00:04:08,640","00:04:10,400","and fucking Phoebe's unbuckling,"
"67","cue","00:04:10,480","00:04:12,560","uh, Mitch's pants and pulling them down."
"68","cue","00:04:12,640","00:04:13,840","-Wait, what?
-[Phoebe sobs]"
"69","cue","00:04:13,920","00:04:16,760","It's close to cheating.
He had his shirt off,"
"70","cue","00:04:16,839","00:04:19,440","his pants were off,
and she was about to lick him head to toe."
"71","cue","00:04:19,519","00:04:21,600","Can you imagine
if the roles had been reversed?"
"72","cue","00:04:21,680","00:04:23,800","Mitchell would feel fucking horrible."
"73","cue","00:04:23,880","00:04:25,120","[Phoebe sobs]"
"74","cue","00:04:26,240","00:04:27,920","I can't deal with this shit."
"75","cue","00:04:28,000","00:04:30,480","If you're gonna say all that shit to me,"
"76","cue","00:04:30,560","00:04:33,440","you cannot go up there and be like that
with a fucking another girl"
"77","cue","00:04:33,520","00:04:36,560","that I literally already just said to you
that I feel threatened by."
"78","cue","00:04:36,640","00:04:39,880","-Why did this happen? I just-- [cries]
-[Claudia] No. No."
"79","cue","00:04:40,520","00:04:42,440","-Okay, you need to have a chat to Mitch.
-[Austen] Yeah."
"80","cue","00:04:42,520","00:04:43,360","To find out--"
"81","cue","00:04:43,440","00:04:46,280","He's sitting up there
still fucking laughing."
"82","cue","00:04:46,360","00:04:48,840","[crying] Like, is he taking the piss?"
"83","cue","00:04:48,920","00:04:51,720","Does he seriously think
this is just some fun joke?"
"84","cue","00:04:52,320","00:04:56,320","I honestly thought that Mitch
was like a freaking top bloke,"
"85","cue","00:04:56,400","00:04:59,640","but, like, the respect on Phoebe,
that's all I'm thinking about,"
"86","cue","00:04:59,720","00:05:02,600","that you're showing
how much you care about Phoebe."
"87","cue","00:05:02,680","00:05:04,360","I-It's obviously not a lot."
"88","cue","00:05:04,440","00:05:07,280","{\an8}[sighs] Fucking hell."
"89","cue","00:05:07,360","00:05:08,680","{\an8}[Callum]"
"90","cue","00:05:09,920","00:05:11,000","{\an8}I don't know, bro."
"91","cue","00:05:11,080","00:05:13,320","I don't get it.
Out of every spot in that villa,"
