"index","type","start","end","text"
"0","cue","00:00:02,960","00:00:06,880","[narrator]
<i>Previously on</i> Love Island Australia<i>…</i>"
"1","cue","00:00:08,760","00:00:11,800","[Ben] She is amazing in every way"
"2","cue","00:00:11,880","00:00:13,840","and I'm just excited as hell
to explore that."
"3","cue","00:00:13,920","00:00:15,920","[narrator] <i>Some felt a spark.</i>"
"4","cue","00:00:16,000","00:00:18,680","[Phoebe H] Right now,
I'm the happiest girl in the world."
"5","cue","00:00:18,760","00:00:20,120","[chuckling]"
"6","cue","00:00:20,200","00:00:22,120","[narrator] <i>Some felt left out.</i>"
"7","cue","00:00:22,200","00:00:24,040","It's a bit of a slap in the face to me."
"8","cue","00:00:24,840","00:00:27,840","You're in a room full of people
who don't really exist."
"9","cue","00:00:28,440","00:00:31,040","[narrator]
<i>While Claudia and Austen flamed out.</i>"
"10","cue","00:00:31,120","00:00:33,680","I have trust issues.
So, what would you like me to do?"
"11","cue","00:00:33,760","00:00:34,800","There's no point."
"12","cue","00:00:34,880","00:00:38,000","Maybe I'm just, like,
a little bit too complicated for you."
"13","cue","00:00:42,720","00:00:44,880","[narrator] <i>Tonight!</i>"
"14","cue","00:00:46,840","00:00:49,680","This was massive for Mitch,
so that meant a lot."
"15","cue","00:00:49,760","00:00:52,520","-You love me. You love me.
-[Phoebe chuckles]"
"16","cue","00:00:52,600","00:00:54,000","[narrator] <i>Compatible…</i>"
"17","cue","00:00:54,080","00:00:57,040","I honestly see you fitting into my life."
"18","cue","00:00:58,360","00:01:00,440","<i>…or not compatible.</i>"
"19","cue","00:01:00,520","00:01:03,120","So, what was your plan tonight,
to not talk to me all night?"
"20","cue","00:01:03,200","00:01:05,200","[narrator] <i>That is the question.</i>"
"21","cue","00:01:05,960","00:01:07,640","-[cell phone chimes]
-""Al and Jessica,"
"22","cue","00:01:07,720","00:01:13,080","you must decide which couple
is the least likely to fall in love."
"23","cue","00:01:13,160","00:01:14,600","Make your decision wisely."
"24","cue","00:01:14,680","00:01:17,840","One Islander will be dumped
from the villa."""
"25","cue","00:01:19,320","00:01:22,280","""The couple that is least likely
to fall in love is…"""
"26","cue","00:01:54,000","00:01:56,440","This is not gonna work
if there's no trust."
"27","cue","00:01:57,800","00:01:59,440","Trust issues are big for me."
"28","cue","00:01:59,520","00:02:02,240","But I'm not gonna be
with someone that can't trust me."
"29","cue","00:02:12,400","00:02:13,480","Are you okay?"
"30","cue","00:02:13,560","00:02:15,320","[Austen] I don't know what to feel."
"31","cue","00:02:15,400","00:02:16,320","[sniffles]"
"32","cue","00:02:23,880","00:02:27,320","I'm starting to think maybe Austen needs
someone who's more secure in themself,"
"33","cue","00:02:27,400","00:02:29,520","and I don't think I am. [cries, sniffles]"
